key,val
"[-0.05087482  0.04436363 -0.0300995   0.01951896  0.06648441  0.00043451
  0.02777725 -0.04622844 -0.02486683  0.00426455  0.00015279  0.02617501
 -0.0077511  -0.00585751]",11
"[-0.04860599 -0.05677578  0.03204511  0.0312417  -0.0133418  -0.07666646
 -0.02559674  0.01195928 -0.03250135  0.01372247  0.01342966  0.02448704
  0.00781935  0.00256411]",10
"[-0.01397669  0.02288489 -0.07503469 -0.09430799  0.03758413 -0.10595164
 -0.05569246  0.06373642  0.04714558  0.02917597  0.04097528 -0.01565972
  0.00912691  0.00393229]",2
"[-0.03924849  0.04291541  0.00672163  0.02598908  0.00069775  0.02577598
  0.01748143 -0.01588865  0.09443144  0.03810699 -0.04431682 -0.07407606
  0.03595161  0.00155959]",1
"[-0.05110918 -0.07194321 -0.0895343   0.03702018 -0.00172231  0.03756587
  0.04044142 -0.00164253  0.00951585 -0.01404229 -0.0438333  -0.01727839
 -0.01691324 -0.00342017]",4
"[-0.04674381  0.04118273  0.03270218  0.02135885 -0.03274355 -0.01029193
 -0.05310648  0.01608551  0.02903839 -0.00261927 -0.02205542 -0.01189769
 -0.01092387  0.01357206]",3
"[-0.03032335  0.03908855 -0.02748724 -0.05691085  0.04213634 -0.06564233
  0.04027256  0.18376903  0.07705195 -0.0753985  -0.15243963 -0.02091225
 -0.08580291 -0.00327742]",1
"[-0.04133095 -0.06041419 -0.11882681 -0.02607743 -0.01858024  0.00559393
 -0.02037425 -0.08950166 -0.08612684  0.11620035  0.01379185  0.04242493
  0.01880911  0.00663385]",2
"[-0.05136793 -0.07572707  0.06977351 -0.06133205  0.04206863  0.00621036
 -0.06245651 -0.0114369  -0.00769672 -0.0079441   0.01640745  0.01708287
  0.00691598  0.00001329]",4
"[-0.05112321  0.00835333  0.05793462 -0.0515261   0.01797061  0.09230963
 -0.10996169  0.02720476  0.00600067 -0.07897541 -0.00208769 -0.0311
 -0.01169749  0.01596295]",1
"[-0.04313148 -0.04616609 -0.00476747  0.03641167  0.02494745 -0.00964874
  0.07502788  0.02142028  0.01765352  0.06275013 -0.01800459 -0.02326794
  0.02913854 -0.00725404]",2
"[-0.04740272  0.04221685 -0.00081586  0.05840625  0.08543158  0.00222097
 -0.00500375  0.01507919 -0.04929562  0.02072559  0.0009795   0.02222013
  0.00491575  0.00138034]",9
"[-0.04924768  0.03194286  0.05477779  0.00527412 -0.02026706  0.01236943
  0.08620714  0.11220609 -0.06182796  0.03541277 -0.06516867  0.014248
 -0.03166243  0.00791526]",2
"[-0.04958691 -0.07529731  0.00858694  0.0090479  -0.06121162 -0.04599175
  0.01237189  0.02836852  0.03070635  0.04393735 -0.02952497  0.01885994
 -0.02524548  0.00399877]",1
"[-0.05934001  0.01477173  0.04267074 -0.12618596  0.03729263  0.09234448
  0.08311612  0.00672802 -0.06546668 -0.03971961 -0.06001787  0.02743827
 -0.05017077 -0.00524954]",1
"[-0.05092679  0.00885734 -0.02507681  0.00641076 -0.00573445  0.00411903
  0.02921814  0.005389    0.01596164 -0.02514601  0.0980673   0.00617097
 -0.01630559  0.00178255]",9
"[-0.05007585  0.02963974 -0.02182493 -0.00800301 -0.05444759  0.01935409
 -0.00407311 -0.02833271  0.04101165 -0.05572214 -0.00850775 -0.03667232
 -0.01483657  0.00613747]",9
"[-0.05040985 -0.05820023 -0.03158601  0.0284691   0.03540264 -0.02761409
  0.05688574 -0.01884532 -0.04941598  0.01884204 -0.04128666  0.01790037
  0.00563227 -0.01037262]",3
"[-0.04493991  0.02580462  0.02478513  0.04549689 -0.03025304  0.01760675
 -0.04962324  0.05890983  0.00567569 -0.03097007 -0.00793085 -0.04283246
  0.00501262  0.01630955]",5
"[-0.04623012  0.03169326 -0.04572695  0.00767171 -0.04401234  0.08204916
  0.05041424 -0.00964686  0.01485721 -0.12202079 -0.13208922  0.08060638
  0.48638005 -0.01576486]",1
"[-0.05191975 -0.07314926 -0.05609162  0.00880909 -0.05471492 -0.01573462
 -0.00992017 -0.03778894  0.05264644 -0.01073056 -0.02764633 -0.00198732
 -0.02579468  0.00064581]",6
"[-0.04067033 -0.03767618  0.10167788 -0.04095037  0.06646249  0.04143702
 -0.02069344  0.03938485  0.04230211  0.01396853  0.10416969 -0.05459138
  0.06576988  0.00031183]",1
"[-0.04401877  0.0561964   0.03558326  0.00653982 -0.01726395 -0.0260747
 -0.03585826 -0.04287758  0.07221254  0.03514679 -0.05146207 -0.01996758
  0.00713748  0.00565695]",5
"[-0.04072124  0.03256493  0.00447062  0.01875891  0.01174778  0.00411473
  0.02837704 -0.02806877  0.08929622  0.04140765  0.01213846 -0.0515362
  0.03512993 -0.00217933]",5
"[-0.0157917   0.0205218  -0.10138884 -0.10309488  0.04270279 -0.09075574
 -0.02683977  0.01773558 -0.01668852 -0.04362893 -0.01593848 -0.05303749
  0.03399956 -0.00425164]",1
"[-0.04399075  0.02850517 -0.01683542  0.03823995 -0.01919506  0.07297828
  0.02843144  0.02701581 -0.03460414 -0.08299211 -0.10599509 -0.11132965
  0.0371865   0.0051419 ]",2
"[-0.03827107  0.03105001  0.02513526  0.04620058  0.02511826  0.00537538
  0.00524441  0.0151943   0.07205751  0.05302375  0.01272185 -0.05432705
  0.04406857  0.00292822]",9
"[-0.04212061 -0.0180605   0.09198831 -0.00076389 -0.0498706  -0.0621514
  0.0684662   0.02918183 -0.08659623 -0.06419644  0.01677723 -0.0837433
  0.0854063  -0.00334923]",4
"[-0.03541749 -0.06407121 -0.06894159  0.04015247  0.01369185  0.00863077
 -0.07619505  0.01492672 -0.12774521  0.14424517  0.01519756  0.03569649
  0.04038154  0.01896079]",2
"[-0.03107623  0.0316815  -0.08885124 -0.13506876  0.03012511 -0.05982011
  0.07047889  0.19593186 -0.09560857  0.0660553  -0.06167596  0.12344897
 -0.13337607  0.0083894 ]",1
"[-0.04840939 -0.03135373 -0.0304799   0.0158653   0.03523503 -0.01214307
  0.08892648 -0.02210671 -0.03724306 -0.01713389  0.04793885 -0.01610557
  0.0304996  -0.01282447]",2
"[-0.0531024   0.00417741  0.09050928 -0.0813329   0.03050487  0.099147
  0.04397392  0.11712635 -0.04460789  0.00623671 -0.0253739   0.01667924
 -0.04260575  0.00867783]",1
"[-0.04944194  0.02539785 -0.05714142  0.00843334  0.05117736  0.00133273
  0.03708348 -0.08704649  0.02489408 -0.02113962  0.06671194 -0.00589826
  0.01380349 -0.01080607]",3
"[-0.0453983   0.05165058 -0.0023058   0.05354731  0.05858821  0.02624554
 -0.00390752  0.0083639  -0.03046989  0.00620167 -0.06648375 -0.01948505
  0.01365921  0.00296371]",6
"[-0.04784764 -0.0130867   0.06292308  0.01079568 -0.02771871 -0.03085683
  0.07174652  0.10314613 -0.07453067 -0.01436815  0.08003562 -0.00263946
  0.01037828  0.00482217]",2
"[-0.05342752 -0.00953128  0.01431599 -0.05165641 -0.05851452 -0.03293693
  0.12313081  0.0027995  -0.03350411 -0.04211177  0.07901584  0.00272009
 -0.00985571 -0.00680019]",2
"[-0.03535641  0.03700669 -0.0155255  -0.02207372 -0.10398877  0.04138817
 -0.09843343  0.03849348 -0.06145506  0.09045055  0.03604722 -0.01511769
  0.00472007 -0.68385614]",1
"[-0.04335042 -0.06586319  0.05318966 -0.0270976   0.09736901  0.0753133
  0.01585455  0.04155543  0.02202743  0.05194591 -0.01381048 -0.03396696
  0.03878442 -0.00497023]",2
"[-0.04733007 -0.07427982 -0.05766139  0.07934596  0.01890024  0.0395103
  0.00476188  0.06508601 -0.01707307  0.0038742  -0.04293349 -0.02158295
 -0.00312638  0.00445766]",3
"[-0.05397618 -0.07411443  0.04777568 -0.09054389  0.02783581  0.00486845
 -0.03783158 -0.05749084  0.01065369 -0.02030973  0.01578641  0.02005383
 -0.00259929 -0.00542375]",5
"[-0.05220451 -0.05537733  0.00291413 -0.00964469 -0.03611305 -0.07929481
  0.00668233 -0.05020977 -0.00464398 -0.00214399  0.01196203  0.02898414
 -0.00658065 -0.00447084]",3
"[-0.05118182 -0.07664717 -0.02605168  0.0606754  -0.01361361 -0.03021988
 -0.07225463  0.01110202 -0.05016128 -0.04422004 -0.02938993  0.00519191
 -0.00436138  0.00738549]",4
"[-0.04079651 -0.07836338 -0.02694286 -0.08328375  0.03119399  0.06636529
 -0.12922478 -0.04643848 -0.0841189   0.09240356  0.05702126  0.03481952
  0.03098031  0.01678373]",1
"[-0.05563763  0.03239704  0.06207341 -0.04504513 -0.07005378 -0.05329452
  0.04057198  0.02238152 -0.05581106 -0.00914264 -0.03690714  0.05025102
 -0.05153076  0.00637024]",1
"[-0.05489157  0.047344   -0.01867357  0.03017351  0.03013612 -0.0083662
 -0.06358043 -0.02067592 -0.05061443 -0.04089518 -0.00069538  0.04903564
 -0.03951773  0.00835522]",2
"[-0.05954068  0.03126626 -0.03317431 -0.01437568 -0.06668564  0.01177774
 -0.0434236  -0.01312674 -0.0371591  -0.10875242 -0.00592907  0.02420651
 -0.06823957  0.01313968]",4
"[-0.03532772  0.03648215 -0.01552496 -0.02257978 -0.10075881  0.0395194
 -0.09331433  0.03461222 -0.05909614  0.08582881  0.0333097  -0.01095513
  0.01467117  0.03549332]",2
"[-0.04397689 -0.05617926  0.04856876  0.02094285 -0.02560088 -0.08981931
 -0.01826849 -0.01219249  0.04659206  0.08110111 -0.02934114  0.01155919
  0.01734256  0.00019241]",3
"[-0.04616588  0.01974787  0.0373416  -0.03273996  0.08597244  0.11865372
 -0.056225    0.00414798  0.01452139 -0.03726294 -0.03955968 -0.05755134
  0.02383842  0.00471978]",1
"[-0.05530685 -0.07409669 -0.06084206  0.01447548 -0.03612368 -0.03234225
 -0.03330925 -0.06173432 -0.02113883 -0.06377659 -0.03037211  0.00989052
 -0.01941019 -0.00121342]",2
"[-0.05033213  0.04294515 -0.04952564  0.00781811  0.02185273  0.03539684
  0.03394545 -0.0316364   0.04133206  0.00432015  0.00019288  0.0019392
 -0.02537831 -0.00110006]",4
"[-0.03787903 -0.05215276 -0.0117715  -0.05376487 -0.08237128 -0.07577469
 -0.052767   -0.05581001 -0.05064388  0.1622485   0.06963938  0.06058824
  0.02443416  0.01537457]",1
"[-0.04655373  0.03229769  0.00344371  0.04415193  0.05386613 -0.01449201
 -0.01706163 -0.03223475 -0.05947015 -0.0383227  -0.01217828 -0.02152292
  0.0374413  -0.00167503]",3
"[-0.04938042  0.02470946  0.01099524  0.0494903  -0.00911944  0.0046832
 -0.07174759  0.04976968 -0.03179587 -0.04856082  0.02470384 -0.00187876
 -0.01424113  0.01649479]",2
"[-0.00982305  0.01762653 -0.08173591 -0.11849196 -0.00154076 -0.08647936
 -0.00603545 -0.00703304  0.02180822 -0.05802595 -0.07423103 -0.13104223
  0.07892041 -0.0071439 ]",1
"[-0.01349098  0.01997084 -0.07308082 -0.05925308  0.07391269 -0.09293732
 -0.06818854  0.10288683 -0.01700998  0.0127537   0.03178325 -0.01665453
  0.02021279  0.00616558]",2
"[-0.04091156  0.01003361  0.01489615  0.05178694  0.02211085  0.01373755
  0.0186647   0.06731123  0.05711767  0.04643591  0.09171172 -0.02958848
  0.02266464  0.00627025]",1
"[-0.00873095  0.01670618 -0.07467147 -0.07351775  0.04288728 -0.06971028
 -0.02433808  0.05861563 -0.03004569 -0.04759137 -0.0696933  -0.11801999
  0.08000615 -0.00186887]",3
"[-0.0438402   0.02193576 -0.00991757  0.07117278  0.08174115  0.00422572
 -0.01582113  0.01183968 -0.01449416  0.00540048  0.06804982 -0.01229242
  0.03424123  0.00087123]",3
"[-0.05435581  0.03564907  0.04189014 -0.09844675  0.04560847  0.0399256
 -0.10024673 -0.1005067   0.07029708 -0.02260839  0.0089812   0.02762478
 -0.02954904  0.00273757]",1
"[-0.04901864 -0.07494301 -0.03162377  0.04130139 -0.03888352 -0.01424191
 -0.0373103   0.01343661  0.03223477  0.00302335 -0.02695558 -0.00529178
 -0.01521092  0.00669338]",7
"[-0.01931236  0.02717632 -0.13556783 -0.11147021  0.06861745 -0.0732622
  0.00527525  0.04121512  0.05029866  0.03697793  0.06063966  0.01908479
 -0.02581566 -0.00412192]",1
"[-0.04792971 -0.07356774  0.07503451 -0.08438538  0.02644518 -0.00677837
 -0.04218946 -0.05798693  0.07723627  0.05259477 -0.02603608  0.00511325
  0.01336664 -0.0053073 ]",2
"[-0.04984917 -0.06235066 -0.0515884   0.01605873  0.01782844  0.00319657
  0.09934554 -0.00962856 -0.00718722  0.0379724  -0.05946471  0.00265279
 -0.00542126 -0.01179819]",3
"[-0.0553776   0.00665033  0.04404326 -0.10167911 -0.02615429  0.07890229
 -0.07920906 -0.01308354  0.05129051 -0.07777044  0.02233286 -0.00971718
 -0.04215291  0.01248036]",1
"[-0.04407002 -0.03557418  0.07300502 -0.0790265   0.0479106   0.03968785
  0.0114038  -0.02064397  0.06622121 -0.00214922  0.10336022 -0.05071896
  0.05336724 -0.00677505]",2
"[-0.04841233  0.02938489  0.01470979  0.03176208 -0.04118607  0.01405766
 -0.05711622  0.06985688  0.05056259  0.00535414  0.04022372  0.00769488
 -0.0413428   0.02028943]",2
"[-0.03892342  0.01887279  0.01395397 -0.1239085  -0.04676378  0.12274338
 -0.12060571 -0.00487516 -0.03096588  0.05901665  0.03669952 -0.01780699
  0.01199793  0.03073803]",1
"[-0.04345291 -0.0085123  -0.02254535 -0.00750269 -0.01043795 -0.03815361
  0.02250606 -0.09059405  0.13673164  0.02323305  0.12796233 -0.03397492
  0.03519533 -0.00853727]",1
"[-0.05260118 -0.09326609  0.04296839 -0.0857687  -0.00404398  0.03753207
 -0.02041013 -0.00085383  0.05474728  0.01988064 -0.02599644  0.01134494
 -0.02579742  0.00045554]",2
"[-0.06147971  0.01263149  0.01029293 -0.09715027 -0.00364663  0.09584592
 -0.08634261 -0.02334314 -0.02070301 -0.12769708 -0.00214798  0.01547794
 -0.06487026  0.01183774]",1
"[-0.03823701  0.02245754  0.07505604 -0.02373959  0.0798337   0.1113711
 -0.05330857  0.02597221  0.09014838  0.03313606 -0.03982975 -0.08617656
  0.05008626  0.00640829]",1
"[-0.05313554 -0.06468895  0.06490078 -0.07162159  0.01675976  0.02898619
 -0.04821748  0.02120295 -0.02317182 -0.06987278  0.10711242  0.00036723
  0.00389822  0.00409568]",1
"[-0.04459908 -0.03370962  0.00165618  0.05854045  0.05602774 -0.01018261
  0.05295239  0.04517268 -0.06405131  0.0009306   0.0488461  -0.0204457
  0.04440028 -0.00488161]",1
"[-0.05712163  0.00666248  0.05661117 -0.12634799  0.00857203  0.09707904
  0.08192049  0.04615798 -0.01632962 -0.01281821 -0.02633089  0.02125732
 -0.05726861  0.00029945]",1
"[-0.0562268  -0.00412442  0.08177878 -0.0986751   0.0228792   0.07171616
  0.03371796  0.0648159  -0.07308446 -0.04387004 -0.00077078  0.02041248
 -0.03447452  0.0040552 ]",1
"[-0.0476937  -0.06667002  0.06036495 -0.03528465  0.09443455  0.03484091
 -0.02958396  0.00468327 -0.02228132  0.01323408  0.00016516 -0.00272888
  0.03128042 -0.00453144]",1
"[-0.05416426 -0.07571137 -0.00344692 -0.07463709  0.0885313   0.0555289
  0.03109162 -0.06113657 -0.02016753 -0.00872363 -0.03793435  0.01122842
  0.00238015 -0.01545874]",2
"[-0.04635738 -0.06400402  0.02782906 -0.06077513  0.0809603   0.07376621
  0.04424391 -0.01153885  0.04318328  0.03769003 -0.01452645 -0.03054186
  0.02781454 -0.01123843]",3
"[-0.04888109  0.04947141  0.05041392  0.0107633   0.01729579 -0.05644579
 -0.02536595 -0.0247894  -0.03166159  0.02009247 -0.03468183  0.0322514
 -0.00302866  0.00310585]",12
"[-0.05780334 -0.07615114 -0.01079379 -0.07478636  0.02823944  0.04534406
 -0.08102464 -0.07274686 -0.00323694 -0.09793884  0.03792435  0.00761799
 -0.01563738 -0.00150415]",1
"[-0.03711047  0.03929975 -0.05867964 -0.05659542 -0.08720393  0.06483417
  0.00363166 -0.01792403 -0.05487479  0.08300085  0.00414885 -0.02484275
  0.01787605  0.02084641]",10
"[-0.03570565  0.03602379 -0.05987883 -0.10925943 -0.01581715 -0.05693248
  0.07366701  0.1444017   0.120552   -0.10022999 -0.14431682 -0.01386306
 -0.12232561 -0.00559888]",1
"[-0.01368075  0.02041937 -0.1006449  -0.08711192  0.05825701 -0.07391748
 -0.01631369  0.05439372 -0.000297   -0.01062151 -0.00465597 -0.05202693
  0.03202466 -0.00236363]",3
"[-0.05647159 -0.08995208  0.02428032 -0.05431029  0.0531821   0.04959014
 -0.03039952  0.0185459  -0.06408804 -0.04563045  0.00149516  0.02831821
 -0.0196901  -0.00040673]",1
"[-0.0391059  -0.01881099  0.05506858  0.03762825  0.00138319 -0.04283275
  0.0257768   0.04300726  0.02846175  0.03115165  0.10029595 -0.04542495
  0.06103258  0.00083279]",1
"[-0.05012506  0.01468149  0.04055382 -0.03626302  0.10375418  0.0745115
 -0.09054742 -0.01390126  0.0115835  -0.01625889  0.02573375  0.00856239
 -0.0016562   0.00502086]",1
"[-0.02877548  0.0431587   0.01794248 -0.07554027  0.0662498  -0.11108658
  0.09738901  0.17693009  0.05576431 -0.01294699 -0.16872376  0.00580488
 -0.0719502  -0.01221296]",1
"[-0.0171673   0.02667833 -0.08984245 -0.11015542  0.03771704 -0.11182786
 -0.05071887  0.05233407  0.07628238  0.05298314  0.0772193   0.02414476
 -0.02249433  0.00346903]",1
"[-0.05147111 -0.07413232 -0.0073043  -0.01205496 -0.07149365 -0.04696121
  0.03016105 -0.00490109  0.0439631   0.03500451 -0.0299736   0.02100612
 -0.03211935  0.00007103]",4
"[-0.04617235  0.02667078  0.0200044   0.03343989 -0.04406737  0.01571496
 -0.04680076  0.00979056 -0.05522468 -0.10637083 -0.07968796 -0.0828352
  0.03241251  0.01125689]",1
"[-0.05463622  0.01194539  0.13032292 -0.09488652  0.00902728  0.03229544
 -0.030123    0.06406468 -0.06002335 -0.01416131 -0.03242247  0.038162
 -0.03743283  0.01119796]",1
"[-0.05169989  0.05121426  0.02664024 -0.02080703  0.00191369 -0.05789611
  0.00124703 -0.07456148 -0.01182928  0.00672871 -0.035353    0.03546215
 -0.01331213 -0.00277013]",9
"[-0.04491372  0.0314555  -0.00916382  0.00845224 -0.06383489  0.05221035
  0.01075646  0.03175119  0.0917559  -0.00657662 -0.02635799 -0.06283633
 -0.01288467  0.01164361]",1
"[-0.04355004  0.03796299 -0.00040019  0.05761426  0.02663059  0.03492491
 -0.01968131  0.02633518 -0.0067163  -0.01509516 -0.04318308 -0.04958251
  0.02293682  0.00743246]",2
"[-0.0350488   0.04598512 -0.00385092 -0.00918677 -0.05046543  0.00043411
 -0.12456947 -0.01591309 -0.10409883  0.08285334  0.02353216  0.00579619
  0.04004587  0.02980127]",1
"[-0.04761558 -0.05167702  0.03601876 -0.03630112  0.11318327  0.07334008
  0.02019145  0.01591093 -0.0399948  -0.02313675  0.05237409 -0.02795813
  0.04384019 -0.0084295 ]",1
"[-0.0550283   0.01547559 -0.01846994  0.02677408 -0.02515478  0.02335516
 -0.02728372  0.05039958 -0.07383182 -0.09326155  0.0250377   0.00776659
 -0.0373038   0.01343442]",2
"[-0.03741708 -0.01224422  0.02836069  0.06009809  0.02249935 -0.03504809
 -0.03447969  0.01598173  0.09426524  0.05184857  0.12939947 -0.04085002
  0.05721509  0.00404484]",1
"[-0.05231861  0.04525632 -0.04227634  0.00334869  0.05860573 -0.00030834
  0.04140838 -0.07172161 -0.01470876 -0.00258034 -0.00019098  0.02781955
 -0.01301828 -0.00886718]",10
"[-0.04714083  0.04262805  0.00558109  0.02419021 -0.02034749  0.01640175
 -0.03371186  0.0316668   0.06957738  0.02820126  0.00831781  0.00213313
 -0.03194426  0.01375941]",1
"[-0.05235345  0.00973946 -0.03710955 -0.00956792 -0.01351971  0.00338529
  0.04268819 -0.01980204  0.0259996  -0.03190961  0.09772746  0.00779583
 -0.02151033 -0.00119149]",7
"[-0.05427675  0.04806968 -0.02025069 -0.00642768  0.01480738 -0.04373362
 -0.05119695 -0.10645661  0.0107267  -0.01826489 -0.00636365  0.04736717
 -0.02943635 -0.00050495]",1
"[-0.04525905 -0.04485062 -0.02271132  0.01258308  0.01333738 -0.01074341
  0.09511478 -0.0161466   0.03262251  0.05266346 -0.01851117 -0.02084454
  0.0213768  -0.0116891 ]",3
"[-0.0521095   0.01106442  0.02083044 -0.09183687  0.008072    0.10338068
 -0.04611057 -0.04023611  0.05814931 -0.07512698 -0.0047464  -0.04530207
 -0.01181132  0.00463838]",1
"[-0.05376175  0.0311552   0.02991394 -0.00265288 -0.00588342  0.01013986
  0.09169087  0.08122324 -0.10754711 -0.00350715 -0.06293591  0.03203276
 -0.04026494  0.00363852]",1
"[-0.05931682  0.01500588  0.01993111 -0.07434235  0.01670126  0.09862245
 -0.10508686  0.01662889  0.00750096 -0.07924051  0.03130873  0.03488146
 -0.07350985  0.01673851]",1
"[-0.04813467 -0.05360852  0.01350215 -0.02562405 -0.04828987 -0.09195858
  0.02098619 -0.08560733  0.07584527  0.06138937 -0.03033111  0.01629507
  0.00217424 -0.00847479]",1
"[-0.05425178 -0.00670882  0.08327627 -0.12294624 -0.00659868  0.06603889
  0.05508953  0.04024139 -0.00688482 -0.02297671  0.01360173  0.00321902
 -0.02958299  0.0013469 ]",1
"[-0.04857913  0.03101782  0.00436644 -0.0086217  -0.10095914  0.02433922
 -0.03059459  0.01845033  0.08125161 -0.03597033 -0.01925812 -0.04194275
 -0.03237612  0.01656967]",1
"[-0.04426379 -0.07583434  0.10595273 -0.04332762  0.04644976 -0.00489225
 -0.07680018  0.00674262  0.05144424  0.06997473 -0.02516321  0.00093757
  0.0267405   0.00233455]",1
"[-0.01334748  0.02238752 -0.08605493 -0.05215092  0.09389952 -0.07433735
 -0.04748724  0.13589405  0.02058498  0.06575567  0.06796464  0.01042182
 -0.00346353  0.00731595]",1
"[-0.05010084 -0.0765105   0.08046008 -0.04714087  0.04898299  0.00686228
 -0.07441935  0.0109362  -0.01661145 -0.00193689  0.01670915  0.01563958
  0.01153852  0.00265462]",3
"[-0.04968225  0.00808783 -0.01458014  0.02034966  0.00105698  0.00475913
  0.01746767  0.02736426  0.00720511 -0.0192458   0.09836374  0.0047535
 -0.01176527  0.00437694]",7
"[-0.01598664  0.0208182  -0.09749018 -0.09981258  0.04633855 -0.09566894
 -0.03539174  0.0312594  -0.00256306 -0.02262073  0.00870029 -0.03441292
  0.02270955 -0.00207332]",2
"[-0.0540569   0.02460006  0.02265532 -0.03096621 -0.04832022  0.01358118
  0.11422608  0.07627135 -0.04072563  0.01147772 -0.0298474   0.02871485
 -0.05653257  0.00394788]",1
"[-0.04899242 -0.073252   -0.07168159  0.06072772  0.00982877  0.03865497
  0.02045656  0.03573351 -0.00537708 -0.00400685 -0.04332929 -0.01968948
 -0.00919093  0.00099237]",4
"[-0.05066038 -0.05633209  0.01593735  0.00764982 -0.0276864  -0.07850023
 -0.00789639 -0.0229443  -0.01550869  0.00517654  0.01232967  0.02722537
 -0.00094732 -0.00125195]",2
"[-0.05262498  0.03053434  0.08748198 -0.01130375 -0.05361387 -0.05174446
  0.01212886  0.07557637 -0.07700721  0.00514012 -0.03618982  0.04681948
 -0.04054011  0.01265031]",1
"[-0.04987136 -0.07836566  0.03275928 -0.02655684  0.11195765  0.05773771
 -0.00943876  0.0146641  -0.05037145  0.01162869 -0.03691221  0.00633864
  0.01804141 -0.00650988]",1
"[-0.01166358  0.02064655 -0.0893456  -0.09659265  0.03553359 -0.07800748
 -0.01478431  0.04327285  0.02355154 -0.01042996 -0.02255806 -0.07548199
  0.04404677 -0.00251463]",2
"[-0.01175052  0.01754865 -0.06335651 -0.05950967  0.05979739 -0.09397712
 -0.07093533  0.08328787 -0.04964561 -0.03252698 -0.01924277 -0.06126606
  0.05241011  0.00426294]",1
"[-0.05336053  0.01465334  0.07989376 -0.10184657  0.03090564  0.09532802
  0.06379717  0.06358574 -0.0300577   0.00614769 -0.06190172  0.00798435
 -0.03622221  0.00208194]",1
"[-0.04403364 -0.01687765  0.07585346 -0.02218992 -0.06030997 -0.06313531
  0.08652834 -0.00459718 -0.0731362  -0.07326586  0.01632154 -0.08156448
  0.07842719 -0.00733717]",4
"[-0.00952912  0.01831708 -0.06702331 -0.10789579  0.00256991 -0.09685411
 -0.03024241  0.01966542  0.03288447 -0.03145562 -0.0464173  -0.10774402
  0.0670528  -0.00232499]",1
"[-0.01914245  0.0256445  -0.11853535 -0.09682395  0.07387274 -0.08645425
 -0.02608752  0.058517    0.02588037  0.03137904  0.06764314  0.02745648
 -0.0229564  -0.00026488]",1
