key,val
"[-0.05013448 -0.03058897 -0.04985707 -0.04671893  0.04356192  0.0422218
 -0.07572088 -0.01555299  0.00268562 -0.02085067 -0.01312576  0.01944218
  0.00547937 -0.00046507]",12
"[-0.05799224 -0.06199401  0.00601702  0.09532125 -0.00742972 -0.0092456
  0.01033546 -0.03755576  0.01088152  0.08998954 -0.00918262 -0.08100551
  0.00114576 -0.00717309]",1
"[-0.04205566 -0.03290093  0.05735867 -0.04911114 -0.00622477  0.00775049
 -0.01061441  0.02296246 -0.02837689 -0.00885193  0.01307503  0.00331986
 -0.00408195 -0.00219011]",5
"[-0.05090553  0.03131357 -0.02187103  0.01808502  0.00269695 -0.08914053
  0.0032363  -0.05093745 -0.03245705  0.01541861 -0.12594815 -0.06838832
  0.01131462 -0.00853833]",1
"[-0.04881497 -0.04708549 -0.00343066 -0.02916374 -0.05464344 -0.07511124
  0.11242458  0.04393355  0.12567404  0.05611872  0.0093509   0.07922959
 -0.00983371  0.0298646 ]",1
"[-0.04078918  0.03775386 -0.04931182  0.01746712 -0.00185408 -0.0862115
 -0.0452862   0.0110863  -0.0456433   0.1165086   0.05756161  0.14149322
  0.00453722  0.0729773 ]",1
"[-0.05424079  0.03906624 -0.03580359 -0.0170349   0.00550176 -0.03150158
  0.03614853  0.06522639  0.02743758  0.04448483 -0.04537621 -0.05978883
 -0.00057983 -0.00603523]",1
"[-0.04480041  0.04621605 -0.03989103  0.00469567  0.03777292 -0.05562429
  0.0050809   0.05520911 -0.04150192 -0.12879873  0.04459642  0.0530156
  0.01382526  0.00878683]",1
"[-0.05446425  0.04463927 -0.03290954 -0.00887099  0.05302206 -0.07504091
 -0.01233589  0.0821731  -0.009764    0.03968675 -0.02590151 -0.06187127
  0.00634823 -0.00130438]",1
"[-0.04436881  0.05156291 -0.03482814  0.02257824 -0.0095854  -0.05192745
  0.00669712 -0.02441481 -0.02584882 -0.06026642  0.03546161  0.0506047
  0.0143788   0.01802564]",1
"[-0.0486678   0.04369612 -0.03151591  0.01155324  0.00776398 -0.06675355
  0.01599035  0.00215915 -0.03693931 -0.03930804 -0.0333245  -0.02550119
  0.01102858 -0.00178675]",2
"[-0.01277717  0.02362093  0.0205755  -0.01894735  0.16268003  0.00701539
  0.05403873 -0.03153123 -0.05579002  0.03084156  0.03650811  0.05970077
  0.00208828  0.01772598]",1
"[-0.04603704 -0.03368955 -0.05648707 -0.04351083 -0.01393788  0.05290691
 -0.01467184 -0.0309158  -0.01706867 -0.01694109 -0.03322226  0.04105353
 -0.00208084  0.00592295]",9
"[-0.03918786 -0.0284411   0.07720608 -0.01902943 -0.01043218 -0.07277743
  0.00281027 -0.00036569 -0.03855055 -0.02239648  0.01781226  0.03425135
  0.00244684  0.01140729]",1
"[-0.04498111  0.00837105 -0.05344246 -0.02070542 -0.05189952  0.01556653
  0.03788961  0.00181122  0.0188634   0.06233012 -0.03282915  0.07057939
 -0.00756435  0.02899823]",1
"[-0.05387863 -0.04473019 -0.00158935 -0.01146455 -0.04353452 -0.05903818
  0.02222532 -0.09944681  0.02207128  0.06628202 -0.0020383  -0.07899161
  0.00622497 -0.00653682]",1
"[-0.02317341  0.03341437  0.03797788 -0.02837266  0.18448842  0.02480948
  0.08224495 -0.02779102 -0.02050939 -0.04068229 -0.03111181 -0.10656029
  0.00711188 -0.04450203]",1
"[-0.04804633 -0.04940037 -0.00827962 -0.01349628 -0.01445242 -0.06256183
  0.00972652 -0.05754264 -0.01598881 -0.04922152  0.10730712  0.00820919
  0.01174453  0.00671609]",1
"[-0.05593322 -0.06899881 -0.01381289  0.067583    0.06206273 -0.01285431
 -0.02546995  0.08953438 -0.00272442  0.0812325   0.00468226 -0.00542501
 -0.00501422  0.01194461]",1
"[-0.05078835  0.04489863 -0.03168694  0.00786437 -0.01031664 -0.0202475
  0.01655676 -0.03680315 -0.02147336 -0.05971157 -0.00729126 -0.0621286
  0.01333407 -0.01744548]",1
"[-0.0472517  -0.0459278   0.00564991  0.00763041 -0.04752462 -0.13957469
  0.0571047  -0.06580597 -0.00429886  0.04792309  0.00114359  0.00881747
  0.00524233  0.02203955]",1
"[-0.05243571  0.04266774 -0.0182018   0.14303101  0.02249352 -0.02537904
 -0.03105569 -0.01022961 -0.04559096  0.04410695  0.00614501 -0.02116035
  0.01272592  0.01245726]",1
"[-0.03874818 -0.0354062   0.05200425 -0.04652378 -0.05264803  0.01638652
  0.03866883  0.01055327 -0.04433342 -0.00569387 -0.00314363  0.02075335
 -0.01018555  0.00296358]",10
"[-0.04858484 -0.00839116  0.08789398 -0.03054238  0.02408464 -0.02835128
 -0.01309009  0.00912469  0.07573622 -0.04085367 -0.04505244 -0.03979829
  0.00622663 -0.02376964]",2
"[-0.01178411  0.02723464  0.02195998 -0.01420738  0.16785792  0.01683202
  0.00572835 -0.04907418  0.01169946  0.09043004  0.09068724  0.14475598
  0.00417078  0.04794454]",1
"[-0.01223344  0.02178729  0.01921754 -0.02294922  0.10576158  0.03092664
  0.14137606 -0.0376037  -0.05495682  0.00291521 -0.01863196  0.02436132
 -0.00603143  0.00002785]",1
"[-0.05914552 -0.03199916  0.02230092 -0.01891124  0.01477901 -0.08346666
  0.01401501 -0.00800423  0.19473382  0.05771791  0.02495807 -0.01382382
  0.00871852  0.0025269 ]",1
"[-0.00971759  0.02548874  0.02007884 -0.00585904  0.1143435   0.01276513
  0.07766111 -0.08330472 -0.05746683  0.05491849  0.03226769  0.08462337
  0.00035691  0.02848012]",1
"[-0.05262732  0.04179917 -0.02952181 -0.00819169 -0.0140775  -0.01404425
  0.03172599  0.02389327  0.10322215  0.04805933 -0.0401845   0.00954587
  0.00130224  0.0084796 ]",1
"[-0.05496559 -0.03123568  0.00520961 -0.00906251 -0.00137361 -0.03491913
 -0.02000156 -0.10050239  0.07618072 -0.03520409  0.06908272 -0.0449623
  0.01838932 -0.01379064]",1
"[-0.05861596 -0.04885005  0.0120664   0.098086    0.02823037  0.01608149
 -0.02498933 -0.04034823  0.06275758 -0.01105456  0.05966632 -0.04453285
  0.01245537 -0.0137047 ]",1
"[-0.05344321 -0.04124262  0.01566829  0.00278278  0.0393616  -0.15572075
 -0.03514471 -0.04259174  0.02555099  0.04201542  0.03151081 -0.02383881
  0.01666635  0.01238683]",2
"[-0.0391407   0.07811793  0.04276296  0.00765006 -0.0743976   0.02893698
  0.02210019 -0.03038821 -0.00617723  0.03775398 -0.0285415   0.02022408
 -0.00082206  0.01143121]",4
"[-0.05091692 -0.05554016 -0.00165098  0.10592455 -0.04883106  0.0156921
  0.05401686 -0.0620023  -0.00816032 -0.0063871   0.02719511 -0.00922667
  0.00201911 -0.00022724]",1
"[-0.00823382  0.02712958  0.02079167 -0.0023523   0.0817826   0.03450865
  0.08791163 -0.10949783 -0.00066056  0.09054483  0.04353696  0.13851668
 -0.002411    0.04467373]",1
"[-0.01406008  0.02756952  0.02286946 -0.02493529  0.13160397  0.04200584
  0.09033835 -0.03129347  0.01743277  0.04463201  0.03187167  0.07302738
 -0.00285604  0.01688634]",1
"[-0.04321242 -0.03202944  0.05922628 -0.05002065  0.00999628  0.00474992
 -0.02784427  0.02728962 -0.02281598 -0.00995252  0.01875441 -0.00279715
 -0.00194904 -0.00399737]",10
"[-0.01857623  0.03284542  0.03572742 -0.00857578  0.17620317  0.00011165
  0.04035232 -0.08176731 -0.05881619 -0.00070233 -0.00016436 -0.05007868
  0.01153469 -0.01726819]",1
"[-0.01398346  0.02932738  0.02757212 -0.0133173   0.10459079  0.03884437
  0.11008322 -0.08183409 -0.00361791  0.0331044  -0.0011154   0.03431991
 -0.00091357  0.0051879 ]",1
"[-0.03782832 -0.03226021  0.08382298  0.10258338 -0.01907752  0.0192153
  0.01457235  0.0108445  -0.00205672 -0.07066208  0.071276    0.12712064
  0.00115294  0.02420756]",2
"[-0.01866526  0.03162211  0.03339672 -0.02196777  0.15630569  0.03540775
  0.07158367 -0.05145294  0.01873197  0.0157439   0.00544167 -0.00229518
  0.00410617 -0.00869306]",1
"[-0.04102472 -0.03367733  0.05569451 -0.04830014 -0.02068135  0.01042382
  0.00474145  0.01910573 -0.03333203 -0.00787118  0.00801272  0.00877214
 -0.00598278 -0.00057928]",13
"[-0.04498249 -0.03149376  0.0830153   0.08228471 -0.04808913  0.04156236
  0.08998217  0.04208572  0.02734636 -0.00978402 -0.09004074 -0.00111558
 -0.01308929 -0.01237653]",1
"[-0.01845712  0.02940921  0.03033643 -0.0238103   0.12697494  0.03073263
  0.14213521 -0.04474184 -0.05347597 -0.03779892 -0.05138028 -0.0837863
 -0.00030051 -0.03687887]",1
"[-0.05781194 -0.0648783   0.00309738  0.08978594  0.01380318 -0.0157506
 -0.00448941 -0.0098299   0.00242574  0.08708894  0.0024192  -0.06875214
  0.00101989 -0.00328593]",2
"[-0.01255511  0.02352245  0.02000583 -0.01977291  0.08703866  0.02932933
  0.17227175 -0.05041328 -0.0850867  -0.01757358 -0.04471286 -0.02166145
 -0.00674408 -0.01456357]",1
"[-0.04940831 -0.05355965 -0.02532095 -0.03731488 -0.00788014 -0.05635879
  0.02234668  0.01860247 -0.00315985  0.05982574 -0.00000002  0.00930696
 -0.00438413  0.01634018]",4
"[-0.04686678  0.06003008 -0.02717929  0.02320303 -0.0287902  -0.03053276
  0.05033593 -0.03700682  0.00582702 -0.11610583  0.01056628  0.00326263
  0.01538783 -0.00710365]",1
"[-0.04351773 -0.0122255   0.07969497 -0.02657508 -0.04702276 -0.01513745
  0.06240651 -0.00987378  0.05130707 -0.03601886 -0.06990487 -0.0130725
 -0.00312275 -0.01586988]",2
"[-0.04906756  0.03957483 -0.03979195 -0.01453644  0.0098035  -0.03404708
  0.01614482  0.08809159  0.08409594  0.065107    0.00284146  0.08353793
 -0.00229062  0.03505709]",1
"[-0.05268925 -0.06413757 -0.00502999  0.09332572 -0.01507837 -0.00393276
  0.03006148 -0.0119527  -0.02080344  0.04015861  0.01804975 -0.01898465
 -0.00134796  0.00476756]",1
"[-0.03706456  0.05800015  0.04150158  0.12645746 -0.03785362  0.05000243
  0.00431066  0.02292196 -0.11497424  0.01548528 -0.0089334   0.05185729
 -0.00286656  0.02200211]",1
"[-0.0470351   0.05706811 -0.03808166 -0.00217734 -0.01784734  0.00004757
  0.05299226  0.05010638  0.07048052 -0.06809859  0.06166172  0.07361753
  0.005565    0.01486421]",1
"[-0.05075455  0.04285246 -0.04673015 -0.02194225 -0.01792331  0.02794996
  0.05634092  0.05620007  0.01617367 -0.05363368  0.04439138 -0.0248183
  0.0014473  -0.01024987]",8
"[-0.04910403 -0.03653535 -0.00553459 -0.0026626  -0.05264949 -0.04010024
  0.03162743 -0.11526709  0.01412146 -0.03228986  0.04562369 -0.01934764
  0.0113434  -0.00317785]",2
"[-0.05388857 -0.05329147  0.00315739  0.10359786 -0.00712976  0.00794293
  0.00974154 -0.05086046  0.00616667 -0.00922246  0.04176996 -0.02490015
  0.00750209 -0.00486013]",1
"[-0.03959564  0.08029203  0.0446468   0.01446898  0.01928791 -0.01711798
 -0.08280128 -0.01405479 -0.07174954 -0.01456235  0.03080117  0.01882506
  0.0144728   0.01227923]",5
"[-0.05211744 -0.05150961 -0.02093734 -0.03943599  0.03013754 -0.06342363
 -0.0180177   0.02876001  0.00990111  0.05724079  0.01328737 -0.00498202
  0.00061453  0.01211656]",4
"[-0.04745472 -0.03261677 -0.05419315 -0.04462082  0.00595644  0.04921005
 -0.03579413 -0.02560039 -0.0102337  -0.01829374 -0.02626908  0.03357623
  0.0005349   0.00371275]",4
"[-0.04880907 -0.06919985 -0.00609525  0.09591311 -0.02537088 -0.00403097
  0.04776248 -0.00821527 -0.04333359 -0.02231675  0.08372791  0.02386903
  0.00048259  0.01130392]",2
"[-0.04995262 -0.05110322 -0.04920113  0.06342998  0.01938759  0.10321617
 -0.02361074  0.03023279 -0.02921274  0.00695545 -0.04133796  0.04008425
 -0.0075255   0.00559541]",2
