key,val
620072965.02529098652.056859.021.0,s40-eth1
620072965.02529098652.056856.021.0,s37-eth1
3389795842.02918461414.053943.0443.0,s38-eth1
2529046308.02747024162.032796.05555.0,s39-eth1
620072965.02529098652.056861.021.0,s40-eth1
620072965.02529098652.056860.021.0,s37-eth1
620072965.02529098652.056863.021.0,s38-eth1
620072965.02529098652.056862.021.0,s39-eth1
2529046308.02747024162.032790.05555.0,s40-eth1
3389795842.01816746562.060397.0443.0,s37-eth1
3389795842.0875989700.058579.0443.0,s38-eth1
2247440199.02691237601.062835.0443.0,s39-eth1
2529098652.01941188905.080.052960.0,s40-eth1
2529046308.02747024162.032770.05555.0,s37-eth1
2529046308.02747024162.060942.05555.0,s38-eth1
2529046308.02747024162.032794.05555.0,s39-eth1
3417081683.03402571756.036380.0443.0,s40-eth1
2529098652.01908396802.080.050532.0,s37-eth1
2736656032.0520180376.058952.0443.0,s38-eth1
2529098652.01741060837.080.020961.0,s39-eth1
2887326173.02203470768.0443.052292.0,s40-eth1
2736695065.03165564874.057059.0443.0,s37-eth1
2203554487.01123634256.080.040591.0,s38-eth1
3629795794.02203461981.0443.052697.0,s39-eth1
2529098652.01918040885.080.061367.0,s40-eth1
2239368796.0875692862.053750.049480.0,s37-eth1
3389795842.02887326010.059532.0443.0,s38-eth1
2246407402.02887325969.050200.0443.0,s39-eth1
2529098652.03743172608.080.052893.0,s40-eth1
2736656616.02918461396.052127.0443.0,s37-eth1
3389795842.01972561093.052782.0443.0,s38-eth1
2203580987.03031773411.080.063220.0,s39-eth1
3389795842.01747455227.051557.0443.0,s40-eth1
3389795842.01972559901.052802.0443.0,s37-eth1
2529098652.02095622873.080.05470.0,s38-eth1
2203533482.03402571745.058548.080.0,s39-eth1
2529098652.03532559726.080.035604.0,s40-eth1
3389795842.01747452822.065231.0443.0,s37-eth1
2246394387.02887326796.014434.0443.0,s38-eth1
2736657151.02887326190.051484.0443.0,s39-eth1
2203534295.01076256190.051294.0443.0,s40-eth1
2203534292.02887326540.041814.0443.0,s37-eth1
3389795842.02918461434.064068.0443.0,s38-eth1
2203568587.02887326010.056026.0443.0,s39-eth1
2529098652.01864525344.080.02036.0,s40-eth1
2529094672.03520168253.025.037158.0,s37-eth1
2247435970.02247106251.080.025676.0,s38-eth1
3417079836.02887325783.022502.0443.0,s39-eth1
2203575520.03629801195.050346.0443.0,s40-eth1
2529098652.0659697492.080.01280.0,s37-eth1
3389795842.02918454761.058840.0443.0,s38-eth1
2529098652.01941231928.080.046782.0,s39-eth1
2203539130.02887326187.044424.0443.0,s40-eth1
2203536825.03537428278.043408.0443.0,s37-eth1
2247435970.02247106251.080.017053.0,s38-eth1
3389795842.02887326010.063826.0443.0,s39-eth1
2736678671.02745765091.03971.0443.0,s40-eth1
3389795842.02887326012.063825.0443.0,s37-eth1
2203557557.0597939989.063842.0443.0,s38-eth1
2887326408.02203499739.0443.051201.0,s39-eth1
2529098652.03665626477.0443.057208.0,s40-eth1
2246382302.0232584549.044195.0443.0,s37-eth1
2087056104.02529098652.051452.080.0,s38-eth1
3116698041.0167772162.03835.080.0,s39-eth1
2465931738.0167772162.03836.080.0,s40-eth1
873210206.0167772162.03837.080.0,s37-eth1
3588835145.0167772162.03838.080.0,s38-eth1
1475035880.0167772162.03839.080.0,s39-eth1
3814148603.0167772162.03840.080.0,s40-eth1
4179271288.0167772162.03841.080.0,s37-eth1
2986021424.0167772162.03842.080.0,s38-eth1
472816948.0167772162.03843.080.0,s39-eth1
1295317987.0167772162.03844.080.0,s40-eth1
880515668.0167772162.03845.080.0,s37-eth1
1393968614.0167772162.03846.080.0,s38-eth1
3987230109.0167772162.03847.080.0,s39-eth1
1743603540.0167772162.03848.080.0,s40-eth1
366306361.0167772162.03849.080.0,s37-eth1
524746267.0167772162.03850.080.0,s38-eth1
4283722015.0167772162.03851.080.0,s39-eth1
1695128127.0167772162.03852.080.0,s40-eth1
3156714913.0167772162.03853.080.0,s37-eth1
1419636830.0167772162.03854.080.0,s38-eth1
83091633.0167772162.03855.080.0,s39-eth1
2463365916.0167772162.03856.080.0,s40-eth1
379512922.0167772162.03857.080.0,s37-eth1
3227051228.0167772162.03858.080.0,s38-eth1
80548537.0167772162.03859.080.0,s39-eth1
3979993754.0167772162.03860.080.0,s40-eth1
2656661878.0167772162.03861.080.0,s37-eth1
2433003678.0167772162.03862.080.0,s38-eth1
757055231.0167772162.03863.080.0,s39-eth1
4149674345.0167772162.03864.080.0,s40-eth1
1766689988.0167772162.03865.080.0,s37-eth1
806119859.0167772162.03866.080.0,s38-eth1
1908194599.0167772162.03867.080.0,s39-eth1
1596849537.0167772162.03868.080.0,s40-eth1
2354331624.0167772162.03869.080.0,s37-eth1
3870108810.0167772162.03870.080.0,s38-eth1
3858688467.0167772162.03871.080.0,s39-eth1
353817444.0167772162.03872.080.0,s40-eth1
4242737505.0167772162.03873.080.0,s37-eth1
4291315422.0167772162.03874.080.0,s38-eth1
4228670209.0167772162.03875.080.0,s39-eth1
2917028821.0167772162.03876.080.0,s40-eth1
3552611299.0167772162.03877.080.0,s37-eth1
3846938199.0167772162.03878.080.0,s38-eth1
2442895686.0167772162.03879.080.0,s39-eth1
1668617555.0167772162.03880.080.0,s40-eth1
2489213842.0167772162.03881.080.0,s37-eth1
1205637865.0167772162.03882.080.0,s38-eth1
3779560082.0167772162.03883.080.0,s39-eth1
4260402110.0167772162.03884.080.0,s40-eth1
3105880552.0167772162.03885.080.0,s37-eth1
2478410566.0167772162.03886.080.0,s38-eth1
2457440941.0167772162.03887.080.0,s39-eth1
2816953272.0167772162.03888.080.0,s40-eth1
2710014129.0167772162.03889.080.0,s37-eth1
4081949421.0167772162.03890.080.0,s38-eth1
2450397999.0167772162.03891.080.0,s39-eth1
1768524649.0167772162.03892.080.0,s40-eth1
591832901.0167772162.03893.080.0,s37-eth1
4287817215.0167772162.03894.080.0,s38-eth1
442391573.0167772162.03895.080.0,s39-eth1
1985636491.0167772162.03896.080.0,s40-eth1
1861084027.0167772162.03897.080.0,s37-eth1
668790170.0167772162.03898.080.0,s38-eth1
463399722.0167772162.03899.080.0,s39-eth1
1585950123.0167772162.03900.080.0,s40-eth1
4218794596.0167772162.03901.080.0,s37-eth1
3413708371.0167772162.03902.080.0,s38-eth1
4186712676.0167772162.03903.080.0,s39-eth1
323595551.0167772162.03904.080.0,s40-eth1
2807607467.0167772162.03905.080.0,s37-eth1
1571453179.0167772162.03906.080.0,s38-eth1
193050984.0167772162.03907.080.0,s39-eth1
1888707908.0167772162.03908.080.0,s40-eth1
454147210.0167772162.03909.080.0,s37-eth1
2961185512.0167772162.03910.080.0,s38-eth1
3857420968.0167772162.03911.080.0,s39-eth1
2862425913.0167772162.03912.080.0,s40-eth1
4285111789.0167772162.03913.080.0,s37-eth1
3147502860.0167772162.03914.080.0,s38-eth1
1577836712.0167772162.03915.080.0,s39-eth1
2159259897.0167772162.03916.080.0,s40-eth1
3807112163.0167772162.03917.080.0,s37-eth1
175863933.0167772162.03918.080.0,s38-eth1
716375267.0167772162.03919.080.0,s39-eth1
2718195038.0167772162.03920.080.0,s40-eth1
1740201543.0167772162.03921.080.0,s37-eth1
658766919.0167772162.03922.080.0,s38-eth1
3867039970.0167772162.03923.080.0,s39-eth1
3218468601.0167772162.03924.080.0,s40-eth1
3235976037.0167772162.03925.080.0,s37-eth1
3407065604.0167772162.03926.080.0,s38-eth1
1401645182.0167772162.03927.080.0,s39-eth1
4294824850.0167772162.03928.080.0,s40-eth1
3169706531.0167772162.03929.080.0,s37-eth1
4183025703.0167772162.03930.080.0,s38-eth1
3862748899.0167772162.03931.080.0,s39-eth1
1743615296.0167772162.03932.080.0,s40-eth1
4259964499.0167772162.03933.080.0,s37-eth1
1762550855.0167772162.03934.080.0,s38-eth1
3310574286.0167772162.03935.080.0,s39-eth1
1583244315.0167772162.03936.080.0,s40-eth1
2512236656.0167772162.03937.080.0,s37-eth1
83883230.0167772162.03938.080.0,s38-eth1
2464539647.0167772162.03939.080.0,s39-eth1
2905869981.0167772162.03940.080.0,s40-eth1
186448867.0167772162.03941.080.0,s37-eth1
2729296040.0167772162.03942.080.0,s38-eth1
364685440.0167772162.03943.080.0,s39-eth1
1682119592.0167772162.03944.080.0,s40-eth1
4236992486.0167772162.03945.080.0,s37-eth1
2617068990.0167772162.03946.080.0,s38-eth1
2321613203.0167772162.03947.080.0,s39-eth1
1119906165.0167772162.03948.080.0,s40-eth1
285500751.0167772162.03949.080.0,s37-eth1
3269586324.0167772162.03950.080.0,s38-eth1
3555428599.0167772162.03951.080.0,s39-eth1
178429198.0167772162.03952.080.0,s40-eth1
766018209.0167772162.03953.080.0,s37-eth1
4287162544.0167772162.03954.080.0,s38-eth1
3781816034.0167772162.03955.080.0,s39-eth1
2860192170.0167772162.03956.080.0,s40-eth1
1173564021.0167772162.03957.080.0,s37-eth1
2036443155.0167772162.03958.080.0,s38-eth1
3097145447.0167772162.03959.080.0,s39-eth1
2107247073.0167772162.03960.080.0,s40-eth1
2046806888.0167772162.03961.080.0,s37-eth1
235510605.0167772162.03962.080.0,s38-eth1
73314205.0167772162.03963.080.0,s39-eth1
3017124469.0167772162.03964.080.0,s40-eth1
2453973097.0167772162.03965.080.0,s37-eth1
367411043.0167772162.03966.080.0,s38-eth1
3366786759.0167772162.03967.080.0,s39-eth1
1776483304.0167772162.03968.080.0,s40-eth1
3841973772.0167772162.03969.080.0,s37-eth1
1400915635.0167772162.03970.080.0,s38-eth1
3807293826.0167772162.03971.080.0,s39-eth1
2969305960.0167772162.03972.080.0,s40-eth1
338115576.0167772162.03973.080.0,s37-eth1
2912878484.0167772162.03974.080.0,s38-eth1
603820565.0167772162.03975.080.0,s39-eth1
1685940626.0167772162.03976.080.0,s40-eth1
1671995072.0167772162.03977.080.0,s37-eth1
2069144942.0167772162.03978.080.0,s38-eth1
885263966.0167772162.03979.080.0,s39-eth1
3152963618.0167772162.03980.080.0,s40-eth1
2154429257.0167772162.03981.080.0,s37-eth1
882043235.0167772162.03982.080.0,s38-eth1
1052699990.0167772162.03983.080.0,s39-eth1
3110664286.0167772162.03984.080.0,s40-eth1
1337764066.0167772162.03985.080.0,s37-eth1
1080162067.0167772162.03986.080.0,s38-eth1
1041626927.0167772162.03987.080.0,s39-eth1
165808654.0167772162.03988.080.0,s40-eth1
1605060160.0167772162.03989.080.0,s37-eth1
3910039970.0167772162.03990.080.0,s38-eth1
174671283.0167772162.03991.080.0,s39-eth1
2350682763.0167772162.03992.080.0,s40-eth1
2912615814.0167772162.03993.080.0,s37-eth1
2160747597.0167772162.03994.080.0,s38-eth1
1575829243.0167772162.03995.080.0,s39-eth1
289646054.0167772162.03996.080.0,s40-eth1
2663540501.0167772162.03997.080.0,s37-eth1
1523472924.0167772162.03998.080.0,s38-eth1
2025872915.0167772162.03999.080.0,s39-eth1
3871172912.0167772162.04000.080.0,s40-eth1
3904697534.0167772162.04001.080.0,s37-eth1
2824781077.0167772162.04002.080.0,s38-eth1
3410600286.0167772162.04003.080.0,s39-eth1
173629104.0167772162.04004.080.0,s40-eth1
1592339540.0167772162.04005.080.0,s37-eth1
2817330302.0167772162.04006.080.0,s38-eth1
4159917391.0167772162.04007.080.0,s39-eth1
2500041365.0167772162.04008.080.0,s40-eth1
331624139.0167772162.04009.080.0,s37-eth1
3873474482.0167772162.04010.080.0,s38-eth1
2638155005.0167772162.04011.080.0,s39-eth1
1127941296.0167772162.04012.080.0,s40-eth1
4227578556.0167772162.04013.080.0,s37-eth1
2510179107.0167772162.04014.080.0,s38-eth1
2102930537.0167772162.04015.080.0,s39-eth1
3125386821.0167772162.04016.080.0,s40-eth1
1585884255.0167772162.04017.080.0,s37-eth1
1176441325.0167772162.04018.080.0,s38-eth1
1402110129.0167772162.04019.080.0,s39-eth1
4293424395.0167772162.04020.080.0,s40-eth1
3885041948.0167772162.04021.080.0,s37-eth1
3192724408.0167772162.04022.080.0,s38-eth1
1665056177.0167772162.04023.080.0,s39-eth1
2343519981.0167772162.04024.080.0,s40-eth1
3820050616.0167772162.04025.080.0,s37-eth1
554685246.0167772162.04026.080.0,s38-eth1
469726906.0167772162.04027.080.0,s39-eth1
2337480521.0167772162.04028.080.0,s40-eth1
4005068967.0167772162.04029.080.0,s37-eth1
2251165653.0167772162.04030.080.0,s38-eth1
2779909858.0167772162.04031.080.0,s39-eth1
4215192749.0167772162.04032.080.0,s40-eth1
3198813354.0167772162.04033.080.0,s37-eth1
2894758024.0167772162.04034.080.0,s38-eth1
3532559726.02529098652.035608.080.0,s39-eth1
3389443444.0520180363.061554.0443.0,s40-eth1
3389443444.0520180363.020778.0443.0,s37-eth1
2203557557.0768618142.063920.0443.0,s38-eth1
3389443444.0520180363.029858.0443.0,s39-eth1
3389443444.0292635584.039590.0443.0,s40-eth1
2529098652.02699203292.080.053106.0,s37-eth1
2203557557.0768618142.062703.0443.0,s38-eth1
2887372516.02203499739.0443.051204.0,s39-eth1
2529098652.01426376632.080.053412.0,s40-eth1
2203557557.0768618142.063545.0443.0,s37-eth1
2203539411.01076255868.050051.0443.0,s38-eth1
2203534292.02887326169.040530.0443.0,s39-eth1
2246429289.03629801309.054234.0443.0,s40-eth1
2736678427.01256344829.051388.05222.0,s37-eth1
2203554003.02887326796.046533.0443.0,s38-eth1
2196445380.02203470768.0443.052540.0,s39-eth1
3734331805.02529098652.056438.021.0,s40-eth1
3389795842.01256336470.050708.0443.0,s37-eth1
2247453276.03391234114.052841.0443.0,s38-eth1
3389455995.0885618280.061163.0443.0,s39-eth1
3402060113.03417081029.026055.0443.0,s40-eth1
2529098652.01917786765.080.021909.0,s37-eth1
2203520518.0457047237.0993.062649.0,s38-eth1
2247452458.03390521636.043037.080.0,s39-eth1
2887372516.02203499739.0443.051203.0,s40-eth1
2529052958.03390510753.056570.0443.0,s37-eth1
2887320548.02203499649.0443.062860.0,s38-eth1
2529070520.03659724275.080.060270.0,s39-eth1
2529098652.01967844244.080.038951.0,s40-eth1
2529098652.02575257732.021.02922.0,s37-eth1
3389795842.0390699635.063325.080.0,s38-eth1
2529098506.02887326794.064087.080.0,s39-eth1
2736678440.02887326447.034425.0443.0,s40-eth1
2736657508.02535283439.064126.0443.0,s37-eth1
2529098652.03734331805.063899.050311.0,s38-eth1
2246391852.02887326187.058722.0443.0,s39-eth1
3734331805.02529098652.055226.057124.0,s40-eth1
2529098652.02057946339.080.05014.0,s37-eth1
2529094664.0835604350.0443.064963.0,s38-eth1
3389443444.0292635299.021156.0443.0,s39-eth1
2246391852.03629795729.058718.0443.0,s40-eth1
2887326400.02203470768.0443.052304.0,s37-eth1
3389795842.01743230279.054149.0443.0,s38-eth1
3389795842.0520180363.051818.0443.0,s39-eth1
2203568587.02887326540.056886.0443.0,s40-eth1
2203520518.0603794546.0993.061468.0,s37-eth1
2529062057.03419275418.064051.080.0,s38-eth1
2529098652.01917794698.080.056400.0,s39-eth1
3629795794.02203474508.0443.059478.0,s40-eth1
600254454.03417080349.048066.03010.0,s37-eth1
3389795842.02918460515.062779.0443.0,s38-eth1
3417080349.0600254454.03010.048066.0,s39-eth1
2203537639.01816746562.063200.0443.0,s40-eth1
2203545595.02887326172.058676.0443.0,s37-eth1
3389795842.0920071334.055507.0443.0,s38-eth1
3031773411.02529098652.041149.080.0,s39-eth1
2529098652.02575257732.021.01717.0,s40-eth1
2529098652.03743172608.080.052369.0,s37-eth1
2203555653.02887326791.062509.0443.0,s38-eth1
2529098203.01917786765.0443.029928.0,s39-eth1
3389795842.01857860741.058526.080.0,s40-eth1
3389795842.0920139662.053354.09080.0,s37-eth1
3389796079.03086763523.062721.0443.0,s38-eth1
620072965.02529098652.056823.021.0,s39-eth1
620072965.02529098652.056853.021.0,s40-eth1
3389443444.0520180363.020798.0443.0,s37-eth1
3389443395.01992056646.064123.0443.0,s38-eth1
3417081683.03419303093.039051.014000.0,s39-eth1
2736654150.02887326447.055217.0443.0,s40-eth1
3389443395.01758776669.065484.0443.0,s37-eth1
2736654150.02887326447.055218.0443.0,s38-eth1
3389795842.03629795794.041975.0443.0,s39-eth1
2635453838.02232645652.080.054997.0,s40-eth1
2246391917.01816746643.053632.0993.0,s37-eth1
3417083621.01747489558.053808.080.0,s38-eth1
2239366327.02691226886.051806.010022.0,s39-eth1
3685256740.03532210201.0110.024879.0,s40-eth1
3389795842.0306846896.051939.04140.0,s37-eth1
2529074351.02887326439.058349.0443.0,s38-eth1
3389795842.02566728420.055184.0443.0,s39-eth1
2529098652.01917782271.080.036779.0,s40-eth1
2203557557.0768618142.062088.0443.0,s37-eth1
2246391624.02887326789.041709.0443.0,s38-eth1
3389795842.0875926269.046982.04060.0,s39-eth1
3664906125.02247128351.027908.05555.0,s40-eth1
2887326439.02529074351.0443.058349.0,s37-eth1
3389795842.0287012266.063372.0443.0,s38-eth1
2577640681.03417081375.01883.044397.0,s39-eth1
2203524245.01256344815.049707.0993.0,s40-eth1
2529098652.03743172608.080.051809.0,s37-eth1
2736694484.0520180363.062067.0443.0,s38-eth1
2529098652.03734331805.058024.055247.0,s39-eth1
3417083621.01747489558.053807.080.0,s40-eth1
2203557557.0768618142.060040.0443.0,s37-eth1
3031773411.02529098652.032295.0443.0,s38-eth1
2529098652.01941188905.080.052541.0,s39-eth1
2529074351.01998568080.058335.080.0,s40-eth1
3417079829.01758776771.033545.0443.0,s37-eth1
2529098652.02087056104.080.051452.0,s38-eth1
2529074448.02646194292.056178.080.0,s39-eth1
2203534292.01760948143.054382.0443.0,s40-eth1
2529099723.01751871731.049651.0443.0,s37-eth1
2247453276.03531994475.034803.0443.0,s38-eth1
3031762437.02529098652.013265.080.0,s39-eth1
2203540414.02887326168.062820.0443.0,s40-eth1
2203533495.01076256014.060033.05222.0,s37-eth1
2203568588.02887325779.053093.0443.0,s38-eth1
2203567915.02887325980.061987.0443.0,s39-eth1
2203520518.0597912256.0993.024092.0,s40-eth1
3389795842.01256369493.049999.0443.0,s37-eth1
2529098652.01744805899.080.011360.0,s38-eth1
2203520518.0603058657.0993.021090.0,s39-eth1
2529098652.03532559726.080.035606.0,s40-eth1
2203520518.01789974868.0993.052068.0,s37-eth1
2203520518.0599988086.0993.050382.0,s38-eth1
2887326190.02203460104.0443.061845.0,s39-eth1
2529098652.03532559726.080.035608.0,s40-eth1
2247488614.03402044340.042962.0443.0,s37-eth1
3389795842.02013466135.063451.010001.0,s38-eth1
3389795842.0287113186.052882.05223.0,s39-eth1
2529098652.01940439626.080.018746.0,s40-eth1
3389795842.01033817751.054936.08800.0,s37-eth1
2529093058.02887326830.060168.0443.0,s38-eth1
2203540414.02887326172.060581.0443.0,s39-eth1
2246405821.03686610014.050441.022.0,s40-eth1
3389795842.02887326821.059887.0443.0,s37-eth1
2246394562.01256384626.03198.0443.0,s38-eth1
2203525900.02887326796.061290.0443.0,s39-eth1
2887326830.02529093058.0443.060168.0,s40-eth1
2736678257.03639795245.050054.080.0,s37-eth1
3330519893.02247137028.047335.0102.0,s38-eth1
2736665700.02411961442.054941.0443.0,s39-eth1
620072965.02529098652.056851.021.0,s40-eth1
2203530855.03629801186.056104.0443.0,s37-eth1
2736694760.0520180411.038628.0443.0,s38-eth1
2529052958.01758776663.056537.0443.0,s39-eth1
2529070520.03698792201.080.061949.0,s40-eth1
2045293195.0167772162.05835.080.0,s37-eth1
1405815561.0167772162.05836.080.0,s38-eth1
4035541843.0167772162.05837.080.0,s39-eth1
166459342.0167772162.05838.080.0,s40-eth1
2302714356.0167772162.05839.080.0,s37-eth1
312087879.0167772162.05840.080.0,s38-eth1
581292907.0167772162.05841.080.0,s39-eth1
1702169065.0167772162.05842.080.0,s40-eth1
1768985171.0167772162.05843.080.0,s37-eth1
1736445874.0167772162.05844.080.0,s38-eth1
3108730997.0167772162.05845.080.0,s39-eth1
1056655009.0167772162.05846.080.0,s40-eth1
4244952499.0167772162.05847.080.0,s37-eth1
791134177.0167772162.05848.080.0,s38-eth1
1086382507.0167772162.05849.080.0,s39-eth1
2876669452.0167772162.05850.080.0,s40-eth1
4276968906.0167772162.05851.080.0,s37-eth1
3913253225.0167772162.05852.080.0,s38-eth1
4083284853.0167772162.05853.080.0,s39-eth1
4280055854.0167772162.05854.080.0,s40-eth1
3798269801.0167772162.05855.080.0,s37-eth1
1604041737.0167772162.05856.080.0,s38-eth1
3989567294.0167772162.05857.080.0,s39-eth1
3778976441.0167772162.05858.080.0,s40-eth1
2102238724.0167772162.05859.080.0,s37-eth1
1758342401.0167772162.05860.080.0,s38-eth1
4252324720.0167772162.05861.080.0,s39-eth1
3105628937.0167772162.05862.080.0,s40-eth1
344353149.0167772162.05863.080.0,s37-eth1
3943606151.0167772162.05864.080.0,s38-eth1
4099139262.0167772162.05865.080.0,s39-eth1
2973632960.0167772162.05866.080.0,s40-eth1
3896812967.0167772162.05867.080.0,s37-eth1
1586276486.0167772162.05868.080.0,s38-eth1
4293107140.0167772162.05869.080.0,s39-eth1
348174847.0167772162.05870.080.0,s40-eth1
2288647651.0167772162.05871.080.0,s37-eth1
2968378382.0167772162.05872.080.0,s38-eth1
2615468887.0167772162.05873.080.0,s39-eth1
2190176435.0167772162.05874.080.0,s40-eth1
160160996.0167772162.05875.080.0,s37-eth1
3412546752.0167772162.05876.080.0,s38-eth1
3121809678.0167772162.05877.080.0,s39-eth1
4040082600.0167772162.05878.080.0,s40-eth1
4225098216.0167772162.05879.080.0,s37-eth1
577365931.0167772162.05880.080.0,s38-eth1
2465105901.0167772162.05881.080.0,s39-eth1
3015687341.0167772162.05882.080.0,s40-eth1
2451825750.0167772162.05883.080.0,s37-eth1
4193728855.0167772162.05884.080.0,s38-eth1
2716269892.0167772162.05885.080.0,s39-eth1
2853954052.0167772162.05886.080.0,s40-eth1
1119661235.0167772162.05887.080.0,s37-eth1
3117063662.0167772162.05888.080.0,s38-eth1
3087301971.0167772162.05889.080.0,s39-eth1
783291815.0167772162.05890.080.0,s40-eth1
352959890.0167772162.05891.080.0,s37-eth1
578095822.0167772162.05892.080.0,s38-eth1
2707735998.0167772162.05893.080.0,s39-eth1
3823697494.0167772162.05894.080.0,s40-eth1
4242956691.0167772162.05895.080.0,s37-eth1
2154410251.0167772162.05896.080.0,s38-eth1
4257217895.0167772162.05897.080.0,s39-eth1
1887275916.0167772162.05898.080.0,s40-eth1
4241005450.0167772162.05899.080.0,s37-eth1
1750399211.0167772162.05900.080.0,s38-eth1
2126281473.0167772162.05901.080.0,s39-eth1
1052936959.0167772162.05902.080.0,s40-eth1
2647476605.0167772162.05903.080.0,s37-eth1
2273811932.0167772162.05904.080.0,s38-eth1
383804900.0167772162.05905.080.0,s39-eth1
1478745263.0167772162.05906.080.0,s40-eth1
1704882459.0167772162.05907.080.0,s37-eth1
1666170651.0167772162.05908.080.0,s38-eth1
1149289790.0167772162.05909.080.0,s39-eth1
967838172.0167772162.05910.080.0,s40-eth1
1265237824.0167772162.05911.080.0,s37-eth1
1590127374.0167772162.05912.080.0,s38-eth1
242572484.0167772162.05913.080.0,s39-eth1
2255039663.0167772162.05914.080.0,s40-eth1
4212976405.0167772162.05915.080.0,s37-eth1
3440743132.0167772162.05916.080.0,s38-eth1
1639901288.0167772162.05917.080.0,s39-eth1
1016830468.0167772162.05918.080.0,s40-eth1
2465006830.0167772162.05919.080.0,s37-eth1
3186058739.0167772162.05920.080.0,s38-eth1
1894503388.0167772162.05921.080.0,s39-eth1
1806754166.0167772162.05922.080.0,s40-eth1
206421731.0167772162.05923.080.0,s37-eth1
1124030667.0167772162.05924.080.0,s38-eth1
3109978259.0167772162.05925.080.0,s39-eth1
443417703.0167772162.05926.080.0,s40-eth1
477860446.0167772162.05927.080.0,s37-eth1
2464584223.0167772162.05928.080.0,s38-eth1
2612889571.0167772162.05929.080.0,s39-eth1
173715231.0167772162.05930.080.0,s40-eth1
967347121.0167772162.05931.080.0,s37-eth1
2471066467.0167772162.05932.080.0,s38-eth1
530497099.0167772162.05933.080.0,s39-eth1
3090202438.0167772162.05934.080.0,s40-eth1
3913217259.0167772162.05935.080.0,s37-eth1
3958242705.0167772162.05936.080.0,s38-eth1
2275906507.0167772162.05937.080.0,s39-eth1
1572751836.0167772162.05938.080.0,s40-eth1
1474038752.0167772162.05939.080.0,s37-eth1
3793133893.0167772162.05940.080.0,s38-eth1
3793083523.0167772162.05941.080.0,s39-eth1
4257987650.0167772162.05942.080.0,s40-eth1
2489226334.0167772162.05943.080.0,s37-eth1
1122931432.0167772162.05944.080.0,s38-eth1
1521578260.0167772162.05945.080.0,s39-eth1
354902447.0167772162.05946.080.0,s40-eth1
3814801538.0167772162.05947.080.0,s37-eth1
2213057216.0167772162.05948.080.0,s38-eth1
2876621959.0167772162.05949.080.0,s39-eth1
2074252193.0167772162.05950.080.0,s40-eth1
2484423059.0167772162.05951.080.0,s37-eth1
661067179.0167772162.05952.080.0,s38-eth1
2264753411.0167772162.05953.080.0,s39-eth1
1510742765.0167772162.05954.080.0,s40-eth1
1193043030.0167772162.05955.080.0,s37-eth1
1505345506.0167772162.05956.080.0,s38-eth1
4280490931.0167772162.05957.080.0,s39-eth1
66520158.0167772162.05958.080.0,s40-eth1
2045639644.0167772162.05959.080.0,s37-eth1
4294904269.0167772162.05960.080.0,s38-eth1
3149855679.0167772162.05961.080.0,s39-eth1
3985836879.0167772162.05962.080.0,s40-eth1
570397352.0167772162.05963.080.0,s37-eth1
2064812705.0167772162.05964.080.0,s38-eth1
1166192839.0167772162.05965.080.0,s39-eth1
2255588067.0167772162.05966.080.0,s40-eth1
3293130835.0167772162.05967.080.0,s37-eth1
241270206.0167772162.05968.080.0,s38-eth1
529707170.0167772162.05969.080.0,s39-eth1
3821044038.0167772162.05970.080.0,s40-eth1
705371333.0167772162.05971.080.0,s37-eth1
4092125561.0167772162.05972.080.0,s38-eth1
1454936676.0167772162.05973.080.0,s39-eth1
4212487564.0167772162.05974.080.0,s40-eth1
1589534379.0167772162.05975.080.0,s37-eth1
2108795517.0167772162.05976.080.0,s38-eth1
3988669534.0167772162.05977.080.0,s39-eth1
2656329694.0167772162.05978.080.0,s40-eth1
2113774021.0167772162.05979.080.0,s37-eth1
3808395828.0167772162.05980.080.0,s38-eth1
319739291.0167772162.05981.080.0,s39-eth1
330007243.0167772162.05982.080.0,s40-eth1
3309669627.0167772162.05983.080.0,s37-eth1
1768210085.0167772162.05984.080.0,s38-eth1
3954796866.0167772162.05985.080.0,s39-eth1
3760908621.0167772162.05986.080.0,s40-eth1
1239803630.0167772162.05987.080.0,s37-eth1
963223911.0167772162.05988.080.0,s38-eth1
456005052.0167772162.05989.080.0,s39-eth1
1578076257.0167772162.05990.080.0,s40-eth1
3983435238.0167772162.05991.080.0,s37-eth1
2158474222.0167772162.05992.080.0,s38-eth1
3255911159.0167772162.05993.080.0,s39-eth1
1752215569.0167772162.05994.080.0,s40-eth1
3943456302.0167772162.05995.080.0,s37-eth1
4006470328.0167772162.05996.080.0,s38-eth1
1890057514.0167772162.05997.080.0,s39-eth1
1051180684.0167772162.05998.080.0,s40-eth1
1681801877.0167772162.05999.080.0,s37-eth1
1770761008.0167772162.06000.080.0,s38-eth1
1963548449.0167772162.06001.080.0,s39-eth1
2886480018.0167772162.06002.080.0,s40-eth1
175537848.0167772162.06003.080.0,s37-eth1
2656980739.0167772162.06004.080.0,s38-eth1
1206102574.0167772162.06005.080.0,s39-eth1
3698399929.0167772162.06006.080.0,s40-eth1
1896474206.0167772162.06007.080.0,s37-eth1
3979331836.0167772162.06008.080.0,s38-eth1
1300665412.0167772162.06009.080.0,s39-eth1
1677426046.0167772162.06010.080.0,s40-eth1
2195218014.0167772162.06011.080.0,s37-eth1
4145244455.0167772162.06012.080.0,s38-eth1
4005095581.0167772162.06013.080.0,s39-eth1
