key,val
"[-0.04909556 -0.06928814  0.02947777 -0.05135432  0.04627234 -0.00816982
 -0.0076043   0.02344631 -0.02168554 -0.06950112  0.06704726 -0.00832661
  0.00530448 -0.00196774]",2
"[-0.0486764   0.04175847 -0.03658639 -0.02129844 -0.02279752  0.00237801
  0.03137471  0.0310435  -0.00568058  0.09703245 -0.00768088  0.02935786
  0.00146454 -0.00306011]",1
"[-0.0460861   0.02075257 -0.01799228  0.02119956 -0.00513654 -0.08271184
 -0.06616814 -0.08828225  0.02267095 -0.00017423  0.00664638 -0.06211433
 -0.00052684 -0.00504049]",1
"[-0.04812141 -0.06142868  0.04313898 -0.06861989 -0.03115428 -0.01941409
  0.00986758 -0.00786766  0.05653456  0.03250393 -0.03117543  0.00339434
 -0.00680458  0.0031606 ]",2
"[-0.04814515  0.04790671 -0.01988632 -0.00627878  0.02219146 -0.01424477
 -0.03509387  0.03250307  0.00475696  0.07525883  0.0322322  -0.02107292
  0.00332367 -0.0111878 ]",1
"[-0.0482246  -0.0548601  -0.02950685  0.07943264 -0.00811505 -0.04665486
 -0.00999145  0.02694366  0.0259665   0.03064495  0.00285116  0.02305622
 -0.00232646 -0.00082132]",2
"[-0.05010737 -0.0589971   0.04082281 -0.06112189  0.04171323 -0.00922895
 -0.02003295 -0.01556845 -0.02006789 -0.0162682   0.00358667 -0.00725692
  0.00316773 -0.0019194 ]",1
"[-0.00896983  0.02297245  0.02409545  0.02114916  0.06759373 -0.01101092
  0.14469232 -0.02404435  0.05539379  0.0268811   0.00858348 -0.09358451
 -0.00500529  0.02361972]",1
"[-0.01503175  0.02888225  0.03237937  0.02377144  0.07202281  0.00243287
  0.17666611  0.00209613  0.05261905  0.04845476 -0.04496247  0.04344724
 -0.00066582  0.03375299]",1
"[-0.05282701 -0.0851129   0.04100099 -0.0179046   0.04237654 -0.04885277
 -0.02982076 -0.03252525 -0.02648839 -0.06769983  0.08936303  0.01754343
  0.00301958 -0.00345284]",1
"[-0.04223089 -0.03607238  0.01174337 -0.12226972  0.0258998   0.04505906
  0.02967241  0.04205162 -0.01645327 -0.04291442 -0.03628395 -0.0703837
  0.00556966  0.00311167]",2
"[-0.04708825 -0.05553406 -0.06535743  0.05346224 -0.00985559 -0.0238767
  0.04240808 -0.01777629 -0.074497   -0.014013    0.02940723 -0.00669395
  0.00274641 -0.00050519]",4
"[-0.04890414 -0.04118012  0.01051923  0.06051611 -0.01936314  0.02579045
 -0.03163575  0.03145441  0.09947356  0.03927789 -0.03066948  0.02465993
 -0.00624088  0.00059695]",1
"[-0.05191475 -0.06514705  0.03320521 -0.06538094 -0.00499887 -0.00541792
  0.02439391 -0.03857671 -0.03102263  0.03354945  0.00335791  0.02117596
 -0.00197335 -0.00110223]",6
"[-0.05210387 -0.00158365  0.03676864 -0.07057806  0.02535469 -0.13619979
 -0.04809297 -0.0608718  -0.00789477  0.01605148  0.04296026  0.0210537
  0.00283183 -0.00424941]",1
"[-0.04961974 -0.07055325  0.05319438 -0.0457199  -0.02870873 -0.02222943
  0.00274582  0.04952554  0.09488509  0.03800137  0.01100148  0.03710666
 -0.00816227  0.001654  ]",1
"[-0.01036174  0.02234029  0.03959209  0.03382768  0.09355764  0.00006084
  0.10369528 -0.01501587  0.04296443  0.0990341   0.05161684 -0.14198322
 -0.00813618  0.00880744]",1
"[-0.0468942  -0.08025541  0.02294629 -0.04954999 -0.01367947 -0.02378904
  0.02357296  0.03235272  0.03258547 -0.06882955  0.07529968 -0.00484966
 -0.00175839  0.00256359]",2
"[-0.0422874  -0.00649411 -0.0265621  -0.01104512  0.04677635  0.09088666
 -0.01596463  0.02252199 -0.01528687 -0.04087462 -0.07680767 -0.07920771
  0.00837067  0.0010451 ]",4
"[-0.04489577 -0.02891948 -0.00261597  0.02794185 -0.03528337  0.04037965
 -0.01241163  0.02004366  0.0972919   0.03057253 -0.07485164 -0.01631079
 -0.00622675  0.00407635]",1
"[-0.03284314  0.05910361  0.04364755  0.02178925 -0.03454176 -0.04630589
  0.01023709  0.04360345 -0.05741007 -0.00200393  0.00712631 -0.0696594
  0.00178792 -0.00386177]",6
"[-0.04619936  0.02641084 -0.0352728   0.00213226 -0.0427926  -0.0734464
 -0.00683246 -0.06914124  0.01969058  0.01219887 -0.00642037 -0.01573896
 -0.00115815  0.00147797]",5
"[-0.0470861  -0.03709722 -0.02307416  0.03759101  0.02741806  0.05308051
 -0.0103299   0.00617143 -0.016711   -0.05022568  0.01011375 -0.02472342
  0.00496279 -0.00104831]",2
"[-0.04837173 -0.07720243  0.04420575 -0.02797084  0.04529171 -0.03493751
 -0.03903229  0.05068002  0.04268518 -0.08920469  0.08032091 -0.00384014
  0.00292891 -0.00094445]",2
"[-0.01560516  0.02609944  0.05077711  0.04757923  0.13054288 -0.00764663
  0.09682978 -0.01769605  0.02611867  0.06863922  0.01053457 -0.03897761
 -0.00024894  0.01734442]",1
